CAP,Comune,Regione,Latitudine,Longitudine
33051,Belvedere,Friuli-Venezia Giulia,45.7295,13.3908
33051,Belvedere Di Aquileia,Friuli-Venezia Giulia,45.7295,13.3908
33051,Aquileia,Friuli-Venezia Giulia,45.7683,13.3678
33052,Strassoldo,Friuli-Venezia Giulia,45.8569,13.3218
33052,Cervignano Del Friuli,Friuli-Venezia Giulia,45.8208,13.3393
33053,Latisana,Friuli-Venezia Giulia,45.7686,13.0062
33053,Gorgo,Friuli-Venezia Giulia,45.747,13.0239
33053,Pertegada,Friuli-Venezia Giulia,45.7218,13.0438
33054,Lignano Pineta,Friuli-Venezia Giulia,45.6703,13.1067
33054,Lignano Sabbiadoro,Friuli-Venezia Giulia,45.6759,13.1173
33055,Muzzana Del Turgnano,Friuli-Venezia Giulia,45.818,13.1275
33056,Palazzolo Dello Stella,Friuli-Venezia Giulia,45.7982,13.0878
33057,Ialmicco,Friuli-Venezia Giulia,45.9133,13.3461
33057,Sottoselva,Friuli-Venezia Giulia,45.9113,13.3242
33057,Jalmicco,Friuli-Venezia Giulia,45.91,13.3268
33057,Palmanova,Friuli-Venezia Giulia,45.9054,13.31
33058,San Giorgio Di Nogaro,Friuli-Venezia Giulia,45.8275,13.2109
33059,Villa Vicentina,Friuli-Venezia Giulia,45.8138,13.3933
33061,Teor,Friuli-Venezia Giulia,45.8542,13.0561
33061,Rivignano,Friuli-Venezia Giulia,45.8758,13.0419
33061,Rivarotta,Friuli-Venezia Giulia,45.8214,13.081
33061,Rivignano Teor,Friuli-Venezia Giulia,45.8504,13.0597
33100,Godia,Friuli-Venezia Giulia,46.1014,13.2678
33100,Baldasseria,Friuli-Venezia Giulia,46.0664,13.2569
33100,Gervasutta,Friuli-Venezia Giulia,46.0664,13.2569
33100,Laipacco,Friuli-Venezia Giulia,46.0597,13.2711
33100,Udine,Friuli-Venezia Giulia,46.0693,13.2371
33100,Cussignacco,Friuli-Venezia Giulia,46.035,13.2514
03010,Trevi Nel Lazio,Lazio,41.8626,13.2479
03010,Madonna Delle Grazie,Lazio,41.7184,13.294
03010,Acuto,Lazio,41.7911,13.1745
03010,San Giovanni,Lazio,41.5994,13.4429
03010,Vico Nel Lazio,Lazio,41.7782,13.3428
03010,Sgurgola,Lazio,41.669,13.1501
03010,Quattro Strade,Lazio,41.5931,13.2864
03010,Piglio,Lazio,41.8301,13.1333
03010,Patoni,Lazio,41.7722,13.2751
03010,Collepardo,Lazio,41.7642,13.3685
03010,Serrone,Lazio,41.8421,13.0952
03010,La Forma,Lazio,41.7865,13.1415
03010,Fumone,Lazio,41.7346,13.2702
03010,Torre Cajetani,Lazio,41.7867,13.2652
03010,Certosa Di Trisulti,Lazio,41.7534,13.2581
03010,Trivigliano,Lazio,41.7757,13.2723
03010,Patrica,Lazio,41.5909,13.2436
03010,Pitocco,Lazio,41.7747,13.3167
03010,Filettino,Lazio,41.8913,13.3253
03011,Alatri,Lazio,41.7319,13.3412
03011,Collelavena,Lazio,41.756,13.3207
03011,Tecchiena,Lazio,41.6882,13.3454
03011,Monte San Marino,Lazio,41.712,13.312
03012,Anagni,Lazio,41.7435,13.1554
03012,Osteria Della Fontana,Lazio,41.7286,13.1434
03013,Porciano,Lazio,41.7557,13.224
03013,Ferentino,Lazio,41.6912,13.2562
03013,Tofe,Lazio,41.6846,13.2209
03013,Ferentino Stazione,Lazio,41.6564,13.2409
03014,Fiuggi,Lazio,41.7978,13.2239
03014,Fiuggi Fonte,Lazio,41.7978,13.2239
03016,Campocatino,Lazio,41.8333,13.3333
03016,Guarcino,Lazio,41.7992,13.3144
03017,Morolo,Lazio,41.6384,13.1981
03017,Cerquotti Madonna Del Piano,Lazio,41.6419,13.2132
03018,Paliano,Lazio,41.7797,13.0766
03019,Supino,Lazio,41.6213,13.2345
03020,Pico,Lazio,41.4502,13.5589
03020,Castro Dei Volsci,Lazio,41.5082,13.4063
03020,Pastena,Lazio,41.4684,13.4911
03020,Arnara,Lazio,41.5845,13.3884
03020,Madonna Del Piano,Lazio,41.5167,13.4041
03020,Torrice,Lazio,41.6337,13.4037
03020,Strangolagalli,Lazio,41.5999,13.4923
03020,Villa Santo Stefano,Lazio,41.5168,13.3105
03020,San Sosio,Lazio,41.5257,13.3703
03020,Giuliano Di Roma,Lazio,41.5393,13.2803
03020,Falvaterra,Lazio,41.5044,13.5234
03020,Vallecorsa,Lazio,41.4435,13.4063
03021,Amaseno,Lazio,41.4671,13.3346
03022,Casavitola,Lazio,41.6516,13.4425
03022,Colle Campano,Lazio,41.6462,13.4646
03022,Scrima,Lazio,41.6236,13.4634
03022,Boville Ernica,Lazio,41.6425,13.4727
03022,Brecciaro,Lazio,41.6313,13.4738
03022,Mozzano Torretta,Lazio,41.6516,13.4545
03022,Antica Colle Piscioso,Lazio,41.6618,13.4815
03022,Rotabile,Lazio,41.6609,13.4641
03023,Ceccano,Lazio,41.5724,13.329
03024,Ceprano,Lazio,41.5457,13.5147
03025,Colli,Lazio,41.6044,13.5334
03025,Chiaiamari,Lazio,41.65,13.5333
03025,Anitrella,Lazio,41.6383,13.5484
03025,Porrino,Lazio,41.6735,13.5115
03025,Monte San Giovanni Campano,Lazio,41.6431,13.5109
03026,Pofi,Lazio,41.5654,13.4146
03027,Ripi,Lazio,41.6137,13.424
03028,San Giovanni Incarico,Lazio,41.5,13.5586
03029,Veroli,Lazio,41.6943,13.4166
03029,Case Campoli,Lazio,41.673,13.4717
03029,Giglio,Lazio,41.6622,13.4287
03029,Casamari,Lazio,41.6715,13.4878
03029,Sant'Angelo In Villa,Lazio,41.6622,13.4287
03029,Santa Francesca,Lazio,41.7178,13.4525
03029,Castelmassimo,Lazio,41.6639,13.3806
03029,Scifelli,Lazio,41.6024,13.3434
03029,Cotropagno,Lazio,41.6779,13.3966
03029,Colleberardi,Lazio,41.6863,13.453
03029,Panetta,Lazio,41.6192,13.8445
03030,Campoli Appennino,Lazio,41.7354,13.6833
03030,Villa Felice,Lazio,41.555,13.618
03030,Piumarola,Lazio,41.4682,13.7671
03030,Madonna Della Stella,Lazio,41.7658,13.2293
03030,Villa Santa Lucia,Lazio,41.5122,13.7693
03030,Santopadre,Lazio,41.6019,13.6355
03030,Colle San Magno,Lazio,41.5502,13.6948
03030,Casalattico,Lazio,41.6221,13.7256
03030,Fontechiari,Lazio,41.6679,13.675
03030,Castrocielo,Lazio,41.5274,13.6959
03030,Posta Fibreno,Lazio,41.6919,13.6801
03030,Broccostella,Lazio,41.6997,13.6353
03030,Piedimonte San Germano Alta,Lazio,41.5045,13.7491
03030,Vicalvi,Lazio,41.6781,13.7081
03030,Rocca D'Arce,Lazio,41.5871,13.5851
03030,Coldragone,Lazio,41.5546,13.604
03030,Colfelice,Lazio,41.613,13.6528
03030,Pescosolido,Lazio,41.7486,13.6569
03030,Castelliri,Lazio,41.6776,13.5398
03030,Piedimonte San Germano,Lazio,41.498,13.7502
03031,Aquino,Lazio,41.4939,13.7052
03032,Isoletta,Lazio,41.5279,13.5452
03032,Arce,Lazio,41.5779,13.5857
03033,Scaffa San Sossio,Lazio,41.6511,13.5847
03033,Arpino,Lazio,41.6471,13.6116
03033,Scaffa,Lazio,41.6552,13.5578
03034,Roselli,Lazio,41.6435,13.7205
03034,Casalvieri,Lazio,41.6333,13.7136
03034,Purgatorio,Lazio,41.6515,13.7032
03035,Collefontana,Lazio,41.6117,13.5495
03035,Fontana Liri,Lazio,41.617,13.5712
03035,Fontana Liri Superiore,Lazio,41.617,13.5712
03035,San Paolo,Lazio,41.6948,13.8254
03036,Isola Del Liri,Lazio,41.6868,13.5968
03037,Pontecorvo,Lazio,41.4586,13.6662
03037,Sant'Oliva Di Pontecorvo,Lazio,41.4167,13.6333
03037,Sant'Oliva,Lazio,41.4167,13.6333
03037,Pastine Di Pontecorvo,Lazio,41.4306,13.6443
03038,Roccasecca,Lazio,41.5513,13.6671
03038,Roccasecca Stazione,Lazio,41.5333,13.65
03038,Caprile,Lazio,41.5438,13.6779
03039,Sora,Lazio,41.7183,13.6136
03039,Carnello,Lazio,41.6827,13.6104
03039,Selva Di Sora,Lazio,41.7005,13.612
03040,Acquafondata,Lazio,41.5428,13.9528
03040,Valvori,Lazio,41.5644,13.8893
03040,Cerreto Di Vallerotonda,Lazio,41.5355,13.892
03040,Villa Latina,Lazio,41.6152,13.8359
03040,Pignataro Interamna,Lazio,41.4392,13.7862
03040,Sant'Ambrogio Sul Garigliano,Lazio,41.3942,13.8689
03040,Gallinaro,Lazio,41.655,13.798
03040,Sant'Andrea Del Garigliano,Lazio,41.3687,13.842
03040,Selvacava,Lazio,41.3535,13.7325
03040,Coreno Ausonio,Lazio,41.3474,13.7765
03040,Casalcassinese,Lazio,41.5544,13.987
03040,Settefrati,Lazio,41.6705,13.8507
03040,Terelle,Lazio,41.5521,13.7784
03040,Viticuso,Lazio,41.5248,13.9703
03040,San Vittore Del Lazio,Lazio,41.4621,13.9337
03040,Ausonia,Lazio,41.3581,13.7498
03040,Belmonte Castello,Lazio,41.5774,13.8158
03040,San Biagio Saracinisco,Lazio,41.6132,13.9276
03040,Vallemaio,Lazio,41.3663,13.8084
03040,Pietrafitta,Lazio,41.6667,13.8167
03040,Castelnuovo Parano,Lazio,41.3791,13.7562
03040,Vallerotonda,Lazio,41.5514,13.9137
03040,Picinisco,Lazio,41.6457,13.8679
03040,Cardito Di Vallerotonda,Lazio,41.5906,13.9739
03041,Sant'Onofrio,Lazio,41.7111,13.7431
03041,Castello D'Alvito,Lazio,41.7006,13.7455
03041,Alvito,Lazio,41.69,13.748
03042,Atina,Lazio,41.62,13.7991
03042,Atina Inferiore,Lazio,41.627,13.7926
03042,Casino Pica,Lazio,41.6235,13.7958
03043,Montecassino,Lazio,41.4875,13.8408
03043,San Bartolomeo,Lazio,41.4826,13.8575
03043,Sant'Angelo In Theodice,Lazio,41.4469,13.8315
03043,Cassino,Lazio,41.4858,13.8284
03043,Caira,Lazio,41.5333,13.8167
03043,Cappella Morrone,Lazio,41.4888,13.8699
03044,Cervaro,Lazio,41.4828,13.9022
03044,Santa Lucia,Lazio,41.4516,13.8649
03044,Pastenelle,Lazio,41.4869,13.883
03044,Pacitti,Lazio,41.4869,13.883
03044,Sprumaro,Lazio,41.4869,13.883
03045,Monticelli,Lazio,41.4102,13.6501
03045,Esperia,Lazio,41.3824,13.6849
03045,Esperia Inferiore,Lazio,41.3865,13.6865
03046,San Donato Val Di Comino,Lazio,41.7073,13.8122
03047,San Giorgio A Liri,Lazio,41.4058,13.7598
03048,Sant'Apollinare,Lazio,41.4018,13.8299
03049,Sant'Elia Fiumerapido,Lazio,41.533,13.8627
03049,Valleluce,Lazio,41.5658,13.858
03049,Olivella,Lazio,41.5541,13.8378
03049,Portella,Lazio,41.5223,13.8776
03100,Frosinone,Lazio,41.6398,13.3411
03100,Madonna Della Neve,Lazio,41.6398,13.3411
03100,De Matteis,Lazio,41.6398,13.3411
03100,Frosinone Stazione,Lazio,41.6398,13.3411
04010,Norma,Lazio,41.5864,12.9707
04010,Roccasecca Dei Volsci,Lazio,41.4785,13.2128
04010,Giulianello,Lazio,41.6861,12.8792
04010,Sezze Stazione,Lazio,41.5311,13.0912
04010,Cori,Lazio,41.6436,12.9112
04010,Sonnino,Lazio,41.4167,13.2459
04010,Rocca Massima,Lazio,41.6791,12.9212
04010,Sezze Scalo,Lazio,41.497,13.0426
04010,Maenza,Lazio,41.524,13.1834
04010,Roccagorga,Lazio,41.5251,13.1551
04010,Sonnino Scalo,Lazio,41.4325,13.1993
04010,Bassiano,Lazio,41.5515,13.0273
04010,Pisterzo,Lazio,41.4913,13.2692
04010,Prossedi,Lazio,41.5167,13.261
04011,Camilleri,Lazio,41.5985,12.6174
04011,Fossignano,Lazio,41.5923,12.5633
04011,Aprilia,Lazio,41.5945,12.6542
04011,Campoleone,Lazio,41.6457,12.6483
04011,Carano,Lazio,41.5773,12.7254
04011,Torre Del Padiglione,Lazio,41.5768,12.7017
04011,Campo Di Carne,Lazio,41.5527,12.6411
04011,Cogna,Lazio,41.5636,12.5823
04011,Casalazara,Lazio,41.5771,12.6547
04011,Campoverde,Lazio,41.5386,12.7357
04011,Vallelata,Lazio,41.5771,12.6547
04011,Pantanelle,Lazio,41.5313,12.678
04012,Cisterna Di Latina,Lazio,41.5908,12.8281
04012,Le Castella,Lazio,41.6167,12.8
04012,Borgo Flora,Lazio,41.5495,12.8304
04013,Monticchio,Lazio,41.5403,12.9761
04013,Sermoneta,Lazio,41.5492,12.9848
04013,Sermoneta Scalo,Lazio,41.5643,12.9704
04013,Doganella,Lazio,41.5733,12.9282
04013,Latina Aeroporto,Lazio,41.5568,12.957
04013,Doganella Di Ninfa,Lazio,41.5733,12.9282
04013,Carrara,Lazio,41.5405,12.9547
04014,Pontinia,Lazio,41.411,13.0426
04014,Borgo Pasubio,Lazio,41.411,13.0426
04015,Priverno,Lazio,41.4705,13.1787
04015,Fossanova,Lazio,41.44,13.1983
04015,Abbazia Di Fossanova,Lazio,41.4552,13.1885
04016,Borgo Vodice,Lazio,41.3395,13.1035
04016,Baia D'Argento,Lazio,41.252,13.0562
04016,Borgo San Donato,Lazio,41.4062,12.9972
04016,Sabaudia,Lazio,41.3002,13.0282
04017,Borgo Montenero,Lazio,41.2782,13.103
04017,San Felice Circeo,Lazio,41.2372,13.0942
04018,Sezze,Lazio,41.5003,13.0618
04018,Colli Di Suso,Lazio,41.5003,13.0618
04019,La Fiora,Lazio,41.3339,13.1946
04019,Terracina,Lazio,41.2917,13.2436
04019,Badino,Lazio,41.2833,13.2
04019,Borgo Hermada,Lazio,41.3056,13.1724
04020,Santi Cosma E Damiano,Lazio,41.3009,13.8156
04020,Grunuovo Di Santi Cosma E Damiano,Lazio,41.2723,13.8068
04020,Spigno Saturnia Inferiore,Lazio,41.3115,13.7368
04020,Campomaggiore San Luca,Lazio,41.2723,13.8068
04020,Monte San Biagio,Lazio,41.3536,13.3518
04020,Spigno Saturnia,Lazio,41.3143,13.7089
04020,Grunuovo,Lazio,41.2723,13.8068
04020,San Lorenzo Di Santi Cosma E Damiano,Lazio,41.2833,13.8167
04020,Itri,Lazio,41.2903,13.53
04020,Ventotene,Lazio,41.3059,13.6911
04020,Campodimele,Lazio,41.3882,13.5308
04020,Santo Stefano,Lazio,41.4283,13.1449
04021,Forme Di Suio,Lazio,41.2947,13.8574
04021,San Cataldo,Lazio,41.2947,13.8574
04021,Castelforte,Lazio,41.2939,13.8306
04021,Suio Terme,Lazio,41.2944,13.8485
04022,Salto Di Fondi,Lazio,41.3,13.336
04022,San Magno,Lazio,41.329,13.3816
04022,Fondi,Lazio,41.3579,13.4272
04023,Maranola,Lazio,41.2852,13.6278
04023,Formia,Lazio,41.2563,13.6089
04023,Penitro,Lazio,41.2733,13.6926
04023,Acquatraversa Di Formia,Lazio,41.274,13.6523
04023,Vindicio Di Formia,Lazio,41.274,13.6523
04023,Trivio Di Formia,Lazio,41.274,13.6523
04023,Castellonorato,Lazio,41.2813,13.6801
04024,Gaeta,Lazio,41.2141,13.5708
04025,Valle Bernardo,Lazio,41.3894,13.4397
04025,Lenola,Lazio,41.4048,13.4593
04026,Tremensuoli,Lazio,41.2667,13.7167
04026,Tufo Di Minturno,Lazio,41.2667,13.7647
04026,Santa Maria Infante,Lazio,41.2898,13.7403
04026,Minturno,Lazio,41.2629,13.7458
04026,Scauri,Lazio,41.257,13.7032
04026,Marina Di Minturno,Lazio,41.257,13.7032
04027,Ponza,Lazio,40.8954,12.9589
04027,Le Forna,Lazio,40.9247,12.969
04029,Sperlonga,Lazio,41.259,13.433
04100,Borgo Montello,Lazio,41.511,12.7752
04100,Borgo San Michele,Lazio,41.4383,12.9735
04100,Borgo Isonzo,Lazio,41.4167,12.9
04100,Borgo Piave,Lazio,41.4821,12.8629
04100,Foce Verde,Lazio,41.4167,12.8333
04100,Latina Scalo,Lazio,41.5316,12.9457
04100,Borgo Grappa,Lazio,41.4021,12.9605
04100,Borgo Carso,Lazio,41.5345,12.8885
04100,Le Ferriere,Lazio,41.5161,12.7579
04100,Fogliano,Lazio,41.4,12.9167
04100,Borgo Faiti,Lazio,41.4667,13
04100,Borgo Podgora,Lazio,41.5146,12.8538
04100,Foro Appio,Lazio,41.4667,13
04100,Tor Tre Ponti,Lazio,41.5074,12.9452
04100,Borgo Sabotino,Lazio,41.4167,12.8333
04100,Latina,Lazio,41.4661,12.9043
04100,Borgo Bainsizza,Lazio,41.4836,12.7931
02010,Santa Croce,Lazio,42.5651,13.1493
02010,Cittareale,Lazio,42.6162,13.1579
02010,Santa Croce Di Cittareale,Lazio,42.5651,13.1493
02010,Castel Sant'Angelo,Lazio,42.3937,13.0274
02010,Labro,Lazio,42.526,12.8007
02010,Borgo Velino,Lazio,42.4051,13.0565
02010,Colli Sul Velino,Lazio,42.4983,12.7815
02010,Borbona,Lazio,42.5094,13.1321
02010,Canetra Di Castel Sant'Angelo,Lazio,42.5183,13.028
02010,Piedicolle,Lazio,42.5022,12.8571
02010,Vallemare,Lazio,42.4845,13.1137
02010,Morro Reatino,Lazio,42.5223,12.8345
02010,Rivodutri,Lazio,42.5168,12.856
02010,Micigliano,Lazio,42.452,13.0532
02011,Grisciano,Lazio,42.7336,13.268
02011,Accumoli,Lazio,42.6948,13.2476
02012,Sommati,Lazio,42.6425,13.3101
02012,Santa Giusta,Lazio,42.5939,13.1502
02012,Amatrice,Lazio,42.6266,13.2951
02012,Collemoresco,Lazio,42.6443,13.2335
02012,Santi Lorenzo E Flaviano,Lazio,42.6246,13.2671
02012,Scai,Lazio,42.5986,13.231
02012,Preta,Lazio,42.6159,13.3468
02012,Torrita,Lazio,42.6184,13.2201
02013,Antrodoco,Lazio,42.415,13.0767
02014,Fantauzzi,Lazio,42.4694,12.8767
02014,San Liberato,Lazio,42.4768,12.8914
02014,Cantalice,Lazio,42.4646,12.9046
02015,Grotti Di Cittaducale,Lazio,42.3837,12.9407
02015,Grotti,Lazio,42.3556,12.9486
02015,Cittaducale,Lazio,42.3866,12.955
02015,Santa Rufina,Lazio,42.409,12.9184
02016,Terzone,Lazio,42.6145,13.0714
02016,Vindoli,Lazio,42.5874,13.03
02016,Albaneto,Lazio,42.5424,13.0436
02016,Piedelpoggio,Lazio,42.5567,12.9947
02016,Leonessa,Lazio,42.5686,12.96
02016,Villa Bigioni,Lazio,42.5811,12.9413
02016,San Clemente Di Leonessa,Lazio,42.558,13.0113
02018,Poggio Bustone,Lazio,42.5033,12.8852
02019,Picciame,Lazio,42.5434,13.1195
02019,Sigillo Di Posta,Lazio,42.4964,13.0803
02019,Posta,Lazio,42.5256,13.0972
02019,Favischio,Lazio,42.529,13.0821
02020,Longone Sabino,Lazio,42.2726,12.9665
02020,Colle Di Tora,Lazio,42.2081,12.9475
02020,Castel Di Tora,Lazio,42.2139,12.9707
02020,Belmonte In Sabina,Lazio,42.3148,12.8918
02020,Turania,Lazio,42.1352,13.0098
02020,Ascrea,Lazio,42.1976,12.9946
02020,Campolano,Lazio,42.2169,13.0916
02020,Nespolo,Lazio,42.1567,13.0694
02020,Vaccareccia,Lazio,42.2916,12.9674
02020,Collegiove,Lazio,42.1751,13.0384
02020,Roccaranieri,Lazio,42.3333,12.9667
02020,Paganico Sabino,Lazio,42.1896,12.9969
02020,Concerviano,Lazio,42.3221,12.9853
02020,Marcetelli,Lazio,42.2266,13.0459
02020,Stipes,Lazio,42.2453,12.9634
02020,Varco Sabino,Lazio,42.2402,13.0205
02021,Sant'Anatolia,Lazio,42.1465,13.2929
02021,Corvaro,Lazio,42.2054,13.265
02021,Grotti Di Borgorose,Lazio,42.1558,13.2178
02021,Villerose,Lazio,42.1751,13.2119
02021,Collemaggiore,Lazio,42.2264,13.2083
02021,Poggiovalle Di Borgorose,Lazio,42.1779,13.1901
02021,Poggiovalle,Lazio,42.1779,13.1901
02021,Torano,Lazio,42.1534,13.2598
02021,Borgorose,Lazio,42.1908,13.2328
02022,Collalto Sabino,Lazio,42.1352,13.0484
02023,Peschieta,Lazio,42.2411,13.1496
02023,Fiamignano,Lazio,42.2655,13.1241
02023,Sant'Ippolito,Lazio,42.243,13.1326
02023,Santa Lucia Di Fiamignano,Lazio,42.2644,13.1617
02023,Sant'Agapito,Lazio,42.25,13.1333
02023,Santa Lucia,Lazio,42.1939,13.0943
02024,Pace,Lazio,42.2281,13.1171
02024,Leofreni,Lazio,42.1972,13.1262
02024,Pescorocchiano,Lazio,42.2062,13.1471
02024,Sant'Elpidio Di Pescorocchiano,Lazio,42.2105,13.1302
02024,Sant'Elpidio,Lazio,42.2105,13.1302
02025,Fiumata,Lazio,42.25,13.0952
02025,Castelmareri,Lazio,42.2862,13.0633
02025,Borgo San Pietro,Lazio,42.2723,13.0644
02025,Capradosso,Lazio,42.3282,13.0257
02025,Petrella Salto,Lazio,42.294,13.0679
02026,Rocca Sinibalda,Lazio,42.2721,12.9247
02026,Posticciola,Lazio,42.2402,12.9335
02030,Collelungo,Lazio,42.2466,12.8137
02030,Poggio San Lorenzo,Lazio,42.2517,12.8434
02030,Torricella In Sabina,Lazio,42.2625,12.8717
02030,Poggio Nativo,Lazio,42.2178,12.7969
02030,Casaprota,Lazio,42.2518,12.8043
02030,Frasso Sabino,Lazio,42.2293,12.8066
02030,Pozzaglia Sabina,Lazio,42.1586,12.9643
02030,Collelungo Sabino,Lazio,42.2303,12.8342
02030,Villetta Sant'Antonio,Lazio,42.2303,12.8342
02030,Monte Santa Maria,Lazio,42.2239,12.773
02031,Castelnuovo Di Farfa,Lazio,42.2319,12.7431
02032,Borgo Quinzio,Lazio,42.1634,12.7126
02032,Talocci,Lazio,42.1898,12.6962
02032,Canneto,Lazio,42.1857,12.7365
02032,Coltodino,Lazio,42.1988,12.7159
02032,Farfa Sabina,Lazio,42.2215,12.7185
02032,Farfa,Lazio,42.2215,12.7185
02032,Corese Terra,Lazio,42.17,12.7108
02032,Passo Corese,Lazio,42.1584,12.6561
02032,Borgo Salario,Lazio,42.1908,12.7105
02032,Fara In Sabina,Lazio,42.2081,12.7296
02032,Canneto Sabino,Lazio,42.1908,12.7105
02032,Prime Case,Lazio,42.1908,12.7105
02033,Monteleone Sabino,Lazio,42.2327,12.8583
02033,Ginestra Sabina,Lazio,42.2273,12.8442
02034,Bocchignano,Lazio,42.2535,12.7008
02034,Montopoli Di Sabina,Lazio,42.2535,12.7008
02035,Orvinio,Lazio,42.1304,12.9376
02037,Osteria Nuova,Lazio,42.3765,12.9604
02037,Fiacchini,Lazio,42.2075,12.8598
02037,Cerdomare,Lazio,42.2108,12.8383
02037,Poggio Moiano,Lazio,42.2041,12.8814
02038,Scandriglia,Lazio,42.1613,12.841
02038,Ponticelli,Lazio,42.1751,12.8128
02039,Toffia,Lazio,42.213,12.755
02040,Montasola,Lazio,42.385,12.6813
02040,San Polo Sabino,Lazio,42.3358,12.6722
02040,Vacone,Lazio,42.381,12.645
02040,Fianello,Lazio,42.3745,12.5615
02040,Mompeo,Lazio,42.2478,12.7513
02040,Monte San Giovanni In Sabina,Lazio,42.327,12.7786
02040,Montenero Sabino,Lazio,42.2812,12.8136
02040,Cantalupo In Sabina,Lazio,42.3069,12.6451
02040,Configni,Lazio,42.4254,12.6443
02040,San Polo,Lazio,42.3342,12.5947
02040,Poggio Catino,Lazio,42.2942,12.6984
02040,Cottanello,Lazio,42.4081,12.6859
02040,Montebuono,Lazio,42.3677,12.5972
02040,Tarano,Lazio,42.3559,12.595
02040,Roccantica,Lazio,42.3207,12.694
02040,Selci,Lazio,42.3029,12.6214
02040,Salisano,Lazio,42.2595,12.7477
02041,Casperia,Lazio,42.3387,12.6702
02042,Collevecchio,Lazio,42.3337,12.5533
02043,Contigliano,Lazio,42.4106,12.772
02043,San Filippo,Lazio,42.3414,12.5784
02043,Montisola,Lazio,42.3766,12.7034
02043,San Filippo Di Contigliano,Lazio,42.3779,12.7599
02044,Forano,Lazio,42.2977,12.5947
02044,Gavignano Sabino,Lazio,42.2733,12.6167
02045,Greccio,Lazio,42.4441,12.7525
02045,Limiti Di Greccio,Lazio,42.4533,12.7695
02046,Foglia,Lazio,42.3313,12.4739
02046,Magliano Sabina,Lazio,42.3657,12.4852
02047,Poggio Mirteto Scalo,Lazio,42.2537,12.6401
02047,Castel San Pietro,Lazio,42.2562,12.7179
02047,Poggio Mirteto Stazione,Lazio,42.2592,12.6821
02047,Poggio Mirteto,Lazio,42.2676,12.6884
02048,Stimigliano Stazione,Lazio,42.296,12.5667
02048,Stimigliano Scalo,Lazio,42.2909,12.57
02048,Stimigliano,Lazio,42.301,12.5634
02049,Torri In Sabina,Lazio,42.3506,12.6416
02100,Pie' Di Moggio,Lazio,42.5001,12.7424
02100,Vazia,Lazio,42.45,12.9333
02100,Monte Terminillo,Lazio,42.4013,12.8341
02100,Poggio Fidoni,Lazio,42.3752,12.784
02100,San Giovanni Reatino,Lazio,42.3448,12.8541
02100,Poggio Perugino,Lazio,42.3514,12.7599
02100,Rieti,Lazio,42.4048,12.8574
02100,Casette,Lazio,42.3828,12.9073
00010,Marcellina,Lazio,42.0244,12.8045
00010,Borgo Santa Maria,Lazio,42.1536,12.6804
00010,Moricone,Lazio,42.1166,12.7723
00010,Gallicano Nel Lazio,Lazio,41.8643,12.8354
00010,Monteflavio,Lazio,42.1093,12.8308
00010,Setteville,Lazio,41.9438,12.6512
00010,Poli,Lazio,41.8891,12.8904
00010,San Gregorio Da Sassola,Lazio,41.9188,12.8745
00010,Montelibretti,Lazio,42.1355,12.7387
00010,Montorio Romano,Lazio,42.1374,12.804
00010,Sant'Angelo Romano,Lazio,42.0357,12.7134
00010,Setteville Di Guidonia,Lazio,41.9438,12.6512
00010,San Polo Dei Cavalieri,Lazio,42.0104,12.8399
00010,Casape,Lazio,41.907,12.8858
00011,Bagni Di Tivol,Lazio,42.0102,12.7501
00012,Montecelio,Lazio,42.0207,12.7435
00012,Villalba,Lazio,41.9539,12.7294
00012,La Botte,Lazio,41.9818,12.7677
00012,Villanova,Lazio,41.9636,12.7563
00012,Colle Verde,Lazio,41.9769,12.6186
00012,Albuccione,Lazio,41.9524,12.6987
00012,Guidonia Montecelio,Lazio,41.9936,12.7224
00012,Guidonia,Lazio,41.9936,12.7224
00012,Villanova Di Guidonia,Lazio,41.9636,12.7563
00013,Tor Lupara,Lazio,41.9977,12.6181
00013,Castelchiodato,Lazio,42.0052,12.6395
00013,Fonte Nuova,Lazio,42.0052,12.6395
00013,Santa Lucia,Lazio,41.9824,12.6562
00013,Torlupara Di Mentana,Lazio,42.0052,12.6395
00013,Mentana,Lazio,42.0354,12.6441
00015,Monterotondo,Lazio,42.0516,12.6197
00015,Monterotondo Stazione,Lazio,42.0516,12.6197
00017,Nerola,Lazio,42.1601,12.7853
00017,Acquaviva,Lazio,42.1639,12.7431
00018,Cretone,Lazio,42.0712,12.7036
00018,Palombara Sabina,Lazio,42.0691,12.7668
00019,Arci,Lazio,41.9477,12.825
00019,Tivoli,Lazio,41.9595,12.8016
00019,Pontelucano,Lazio,41.9605,12.8189
00019,Bivio San Polo,Lazio,41.9742,12.8299
00019,Tivoli Terme,Lazio,42.0102,12.7501
00019,Villa Adriana,Lazio,41.955,12.7722
00019,Empolitana,Lazio,41.9605,12.8189
00020,Saracinesco,Lazio,42.0033,12.9533
00020,Canterano,Lazio,41.9432,13.0381
00020,Altipiani Di Arcinazzo,Lazio,41.85,13.1833
00020,Agosta,Lazio,41.9813,13.035
00020,Marano Equo,Lazio,41.9953,13.015
00020,Vivaro Romano,Lazio,42.1009,13.0059
00020,Madonna Della Pace,Lazio,41.9596,13.0523
00020,Cervara Di Roma,Lazio,41.9882,13.068
00020,Ciciliano,Lazio,41.9599,12.9416
00020,Percile,Lazio,42.095,12.9105
